,transaction_id,Member_number,Date,itemDescription,year,month,day,day_of_week
20625,7978,2870,2015-02-25,hamburger meat,2015,2,25,2
20626,7978,2870,2015-02-25,pastry,2015,2,25,2
20627,7978,2870,2015-02-25,frozen meals,2015,2,25,2
20628,7979,2870,2015-01-21,chicken,2015,1,21,2
20629,7979,2870,2015-01-21,whole milk,2015,1,21,2
20630,7979,2870,2015-01-21,specialty bar,2015,1,21,2
20631,7980,2870,2014-12-14,tropical fruit,2014,12,14,6
20632,7980,2870,2014-12-14,whole milk,2014,12,14,6
20633,7981,2870,2014-04-09,pork,2014,4,9,2
20634,7981,2870,2014-04-09,yogurt,2014,4,9,2
20635,7982,2869,2015-10-12,beef,2015,10,12,0
20636,7982,2869,2015-10-12,tropical fruit,2015,10,12,0
20637,7982,2869,2015-10-12,root vegetables,2015,10,12,0
20638,7982,2869,2015-10-12,whole milk,2015,10,12,0
20639,7982,2869,2015-10-12,cream cheese ,2015,10,12,0
20640,7982,2869,2015-10-12,newspapers,2015,10,12,0
20641,7983,2869,2015-04-29,whole milk,2015,4,29,2
20642,7983,2869,2015-04-29,curd,2015,4,29,2
20643,7983,2869,2015-04-29,yogurt,2015,4,29,2
20644,7984,2869,2014-08-11,cream cheese ,2014,8,11,0
20645,7984,2869,2014-08-11,bottled water,2014,8,11,0
20646,7985,2869,2014-02-08,bottled water,2014,2,8,5
20647,7985,2869,2014-02-08,bottled beer,2014,2,8,5
20648,7985,2869,2014-02-08,brown bread,2014,2,8,5
20649,7986,2868,2015-09-01,salt,2015,9,1,1
20650,7986,2868,2015-09-01,semi-finished bread,2015,9,1,1
20651,7987,2868,2015-07-18,waffles,2015,7,18,5
20652,7987,2868,2015-07-18,pip fruit,2015,7,18,5
20653,7987,2868,2015-07-18,whole milk,2015,7,18,5
20654,7987,2868,2015-07-18,beef,2015,7,18,5
20655,7987,2868,2015-07-18,yogurt,2015,7,18,5
20656,7988,2868,2015-04-12,beef,2015,4,12,6
20657,7988,2868,2015-04-12,yogurt,2015,4,12,6
20658,7989,2868,2015-03-20,pork,2015,3,20,4
20659,7989,2868,2015-03-20,hamburger meat,2015,3,20,4
20660,7990,2868,2014-06-15,citrus fruit,2014,6,15,6
20661,7990,2868,2014-06-15,pickled vegetables,2014,6,15,6
20662,7991,2868,2014-04-22,soda,2014,4,22,1
20663,7991,2868,2014-04-22,other vegetables,2014,4,22,1
20664,7991,2868,2014-04-22,chocolate,2014,4,22,1
20665,7992,2868,2014-04-03,pastry,2014,4,3,3
20666,7992,2868,2014-04-03,oil,2014,4,3,3
20667,7992,2868,2014-04-03,potato products,2014,4,3,3
20668,7993,2868,2014-02-04,soda,2014,2,4,1
20669,7993,2868,2014-02-04,salty snack,2014,2,4,1
20670,7994,2867,2015-12-23,chicken,2015,12,23,2
20671,7994,2867,2015-12-23,bottled water,2015,12,23,2
20672,7995,2867,2015-12-11,whole milk,2015,12,11,4
20673,7995,2867,2015-12-11,bottled water,2015,12,11,4
20674,7995,2867,2015-12-11,chicken,2015,12,11,4
20675,7995,2867,2015-12-11,citrus fruit,2015,12,11,4
20676,7995,2867,2015-12-11,canned vegetables,2015,12,11,4
20677,7996,2867,2015-07-16,turkey,2015,7,16,3
20678,7996,2867,2015-07-16,soft cheese,2015,7,16,3
20679,7996,2867,2015-07-16,other vegetables,2015,7,16,3
20680,7996,2867,2015-07-16,canned beer,2015,7,16,3
20681,7997,2867,2015-06-25,butter,2015,6,25,3
20682,7997,2867,2015-06-25,shopping bags,2015,6,25,3
20683,7998,2867,2014-09-05,other vegetables,2014,9,5,4
20684,7998,2867,2014-09-05,salty snack,2014,9,5,4
20685,7999,2866,2014-04-16,curd,2014,4,16,2
20686,7999,2866,2014-04-16,whole milk,2014,4,16,2
20687,8000,2865,2015-05-14,oil,2015,5,14,3
20688,8000,2865,2015-05-14,pork,2015,5,14,3
20689,8000,2865,2015-05-14,other vegetables,2015,5,14,3
20690,8000,2865,2015-05-14,frozen meals,2015,5,14,3
20691,8001,2865,2015-04-11,pot plants,2015,4,11,5
20692,8001,2865,2015-04-11,soda,2015,4,11,5
20693,8002,2865,2014-09-23,root vegetables,2014,9,23,1
20694,8002,2865,2014-09-23,processed cheese,2014,9,23,1
20695,8003,2864,2015-03-13,citrus fruit,2015,3,13,4
20696,8003,2864,2015-03-13,tropical fruit,2015,3,13,4
20697,8004,2864,2015-03-08,beverages,2015,3,8,6
20698,8004,2864,2015-03-08,shopping bags,2015,3,8,6
20699,8005,2864,2014-12-01,popcorn,2014,12,1,0
20700,8005,2864,2014-12-01,dishes,2014,12,1,0
20701,8005,2864,2014-12-01,whole milk,2014,12,1,0
20702,8006,2864,2014-10-16,berries,2014,10,16,3
20703,8006,2864,2014-10-16,other vegetables,2014,10,16,3
20704,8006,2864,2014-10-16,fruit/vegetable juice,2014,10,16,3
20705,8007,2863,2014-12-03,frankfurter,2014,12,3,2
20706,8007,2863,2014-12-03,bottled beer,2014,12,3,2
20707,8008,2863,2014-07-07,hamburger meat,2014,7,7,0
20708,8008,2863,2014-07-07,tidbits,2014,7,7,0
20709,8009,2863,2014-03-03,chocolate,2014,3,3,0
20710,8009,2863,2014-03-03,whipped/sour cream,2014,3,3,0
20711,8009,2863,2014-03-03,bottled beer,2014,3,3,0
20712,8010,2862,2015-08-08,misc. beverages,2015,8,8,5
20713,8010,2862,2015-08-08,long life bakery product,2015,8,8,5
20714,8011,2862,2014-09-12,bottled water,2014,9,12,4
20715,8011,2862,2014-09-12,soda,2014,9,12,4
20716,8012,2862,2014-02-06,kitchen towels,2014,2,6,3
20717,8012,2862,2014-02-06,shopping bags,2014,2,6,3
20718,8013,2861,2015-12-03,meat,2015,12,3,3
20719,8013,2861,2015-12-03,tropical fruit,2015,12,3,3
20720,8014,2861,2015-02-23,whole milk,2015,2,23,0
20721,8014,2861,2015-02-23,tropical fruit,2015,2,23,0
20722,8015,2861,2015-02-12,pastry,2015,2,12,3
20723,8015,2861,2015-02-12,whole milk,2015,2,12,3
20724,8016,2861,2014-10-25,dessert,2014,10,25,5
20725,8016,2861,2014-10-25,whole milk,2014,10,25,5
20726,8016,2861,2014-10-25,whole milk,2014,10,25,5
20727,8016,2861,2014-10-25,domestic eggs,2014,10,25,5
20728,8017,2861,2014-04-15,whole milk,2014,4,15,1
20729,8017,2861,2014-04-15,pastry,2014,4,15,1
20730,8018,2860,2015-12-20,root vegetables,2015,12,20,6
20731,8018,2860,2015-12-20,flower (seeds),2015,12,20,6
20732,8019,2860,2015-01-03,sausage,2015,1,3,5
20733,8019,2860,2015-01-03,shopping bags,2015,1,3,5
20734,8019,2860,2015-01-03,light bulbs,2015,1,3,5
20735,8020,2860,2014-11-01,tropical fruit,2014,11,1,5
20736,8020,2860,2014-11-01,yogurt,2014,11,1,5
20737,8020,2860,2014-11-01,bottled water,2014,11,1,5
20738,8021,2860,2014-10-26,beef,2014,10,26,6
20739,8021,2860,2014-10-26,butter,2014,10,26,6
20740,8022,2860,2014-09-15,flower soil/fertilizer,2014,9,15,0
20741,8022,2860,2014-09-15,waffles,2014,9,15,0
20742,8023,2860,2014-08-07,other vegetables,2014,8,7,3
20743,8023,2860,2014-08-07,chocolate,2014,8,7,3
20744,8024,2859,2015-11-02,grapes,2015,11,2,0
20745,8024,2859,2015-11-02,herbs,2015,11,2,0
20746,8025,2859,2014-02-27,brown bread,2014,2,27,3
20747,8025,2859,2014-02-27,processed cheese,2014,2,27,3
20748,8026,2858,2014-08-24,grapes,2014,8,24,6
20749,8026,2858,2014-08-24,packaged fruit/vegetables,2014,8,24,6
20750,8026,2858,2014-08-24,detergent,2014,8,24,6
20751,8027,2857,2015-04-18,whole milk,2015,4,18,5
20752,8027,2857,2015-04-18,tropical fruit,2015,4,18,5
20753,8027,2857,2015-04-18,liquor (appetizer),2015,4,18,5
20754,8027,2857,2015-04-18,soda,2015,4,18,5
20755,8028,2857,2015-02-18,root vegetables,2015,2,18,2
20756,8028,2857,2015-02-18,tropical fruit,2015,2,18,2
20757,8029,2857,2014-12-12,pip fruit,2014,12,12,4
20758,8029,2857,2014-12-12,newspapers,2014,12,12,4
20759,8029,2857,2014-12-12,fruit/vegetable juice,2014,12,12,4
20760,8030,2857,2014-08-28,beef,2014,8,28,3
20761,8030,2857,2014-08-28,coffee,2014,8,28,3
20762,8031,2857,2014-05-30,meat,2014,5,30,4
20763,8031,2857,2014-05-30,waffles,2014,5,30,4
20764,8032,2857,2014-02-08,yogurt,2014,2,8,5
20765,8032,2857,2014-02-08,whipped/sour cream,2014,2,8,5
20766,8033,2856,2015-08-21,meat,2015,8,21,4
20767,8033,2856,2015-08-21,other vegetables,2015,8,21,4
20768,8034,2856,2014-12-24,instant coffee,2014,12,24,2
20769,8034,2856,2014-12-24,sparkling wine,2014,12,24,2
20770,8035,2855,2015-09-09,other vegetables,2015,9,9,2
20771,8035,2855,2015-09-09,soda,2015,9,9,2
20772,8036,2855,2015-08-11,sausage,2015,8,11,1
20773,8036,2855,2015-08-11,soda,2015,8,11,1
20774,8037,2855,2015-05-08,canned beer,2015,5,8,4
20775,8037,2855,2015-05-08,organic products,2015,5,8,4
20776,8037,2855,2015-05-08,whole milk,2015,5,8,4
20777,8037,2855,2015-05-08,frozen dessert,2015,5,8,4
20778,8037,2855,2015-05-08,misc. beverages,2015,5,8,4
20779,8038,2855,2015-03-02,sausage,2015,3,2,0
20780,8038,2855,2015-03-02,frankfurter,2015,3,2,0
20781,8038,2855,2015-03-02,herbs,2015,3,2,0
20782,8038,2855,2015-03-02,rice,2015,3,2,0
20783,8039,2855,2014-07-11,rolls/buns,2014,7,11,4
20784,8039,2855,2014-07-11,hygiene articles,2014,7,11,4
20785,8040,2855,2014-06-13,whole milk,2014,6,13,4
20786,8040,2855,2014-06-13,cat food,2014,6,13,4
20787,8040,2855,2014-06-13,processed cheese,2014,6,13,4
20788,8040,2855,2014-06-13,rolls/buns,2014,6,13,4
20789,8041,2855,2014-05-25,tropical fruit,2014,5,25,6
20790,8041,2855,2014-05-25,UHT-milk,2014,5,25,6
20791,8042,2855,2014-01-17,yogurt,2014,1,17,4
20792,8042,2855,2014-01-17,coffee,2014,1,17,4
20793,8043,2854,2015-08-02,coffee,2015,8,2,6
20794,8043,2854,2015-08-02,other vegetables,2015,8,2,6
20795,8043,2854,2015-08-02,candy,2015,8,2,6
20796,8043,2854,2015-08-02,whole milk,2015,8,2,6
20797,8044,2854,2014-07-15,berries,2014,7,15,1
20798,8044,2854,2014-07-15,pip fruit,2014,7,15,1
20799,8045,2854,2014-06-19,rolls/buns,2014,6,19,3
20800,8045,2854,2014-06-19,shopping bags,2014,6,19,3
20801,8046,2854,2014-02-13,rolls/buns,2014,2,13,3
20802,8046,2854,2014-02-13,napkins,2014,2,13,3
20803,8046,2854,2014-02-13,bottled beer,2014,2,13,3
20804,8047,2853,2014-11-17,tropical fruit,2014,11,17,0
20805,8047,2853,2014-11-17,UHT-milk,2014,11,17,0
20806,8047,2853,2014-11-17,candy,2014,11,17,0
20807,8048,2853,2014-10-26,other vegetables,2014,10,26,6
20808,8048,2853,2014-10-26,semi-finished bread,2014,10,26,6
20809,8049,2852,2015-08-06,citrus fruit,2015,8,6,3
20810,8049,2852,2015-08-06,whipped/sour cream,2015,8,6,3
20811,8050,2851,2015-09-16,canned beer,2015,9,16,2
20812,8050,2851,2015-09-16,napkins,2015,9,16,2
20813,8051,2851,2015-03-16,rolls/buns,2015,3,16,0
20814,8051,2851,2015-03-16,other vegetables,2015,3,16,0
20815,8051,2851,2015-03-16,curd,2015,3,16,0
20816,8051,2851,2015-03-16,spread cheese,2015,3,16,0
20817,8051,2851,2015-03-16,candles,2015,3,16,0
20818,8052,2851,2015-02-17,butter,2015,2,17,1
20819,8052,2851,2015-02-17,bottled beer,2015,2,17,1
20820,8052,2851,2015-02-17,canned beer,2015,2,17,1
20821,8052,2851,2015-02-17,chewing gum,2015,2,17,1
20822,8052,2851,2015-02-17,fruit/vegetable juice,2015,2,17,1
20823,8053,2851,2015-01-01,whole milk,2015,1,1,3
20824,8053,2851,2015-01-01,white bread,2015,1,1,3
20825,8053,2851,2015-01-01,canned beer,2015,1,1,3
20826,8053,2851,2015-01-01,brown bread,2015,1,1,3
20827,8053,2851,2015-01-01,fruit/vegetable juice,2015,1,1,3
20828,8054,2851,2014-11-14,tropical fruit,2014,11,14,4
20829,8054,2851,2014-11-14,onions,2014,11,14,4
20830,8055,2851,2014-11-04,other vegetables,2014,11,4,1
20831,8055,2851,2014-11-04,bottled beer,2014,11,4,1
20832,8056,2851,2014-06-22,bottled beer,2014,6,22,6
20833,8056,2851,2014-06-22,whipped/sour cream,2014,6,22,6
20834,8057,2851,2014-05-05,herbs,2014,5,5,0
20835,8057,2851,2014-05-05,specialty chocolate,2014,5,5,0
20836,8057,2851,2014-05-05,red/blush wine,2014,5,5,0
20837,8057,2851,2014-05-05,salad dressing,2014,5,5,0
20838,8058,2851,2014-01-16,rolls/buns,2014,1,16,3
20839,8058,2851,2014-01-16,misc. beverages,2014,1,16,3
20840,8059,2850,2015-03-27,whole milk,2015,3,27,4
20841,8059,2850,2015-03-27,finished products,2015,3,27,4
20842,8059,2850,2015-03-27,beef,2015,3,27,4
20843,8060,2850,2014-10-01,pip fruit,2014,10,1,2
20844,8060,2850,2014-10-01,root vegetables,2014,10,1,2
20845,8061,2850,2014-02-27,rolls/buns,2014,2,27,3
20846,8061,2850,2014-02-27,rolls/buns,2014,2,27,3
20847,8062,2850,2014-01-18,organic sausage,2014,1,18,5
20848,8062,2850,2014-01-18,UHT-milk,2014,1,18,5
20849,8063,2849,2015-11-24,pork,2015,11,24,1
20850,8063,2849,2015-11-24,yogurt,2015,11,24,1
20851,8064,2849,2014-11-02,UHT-milk,2014,11,2,6
20852,8064,2849,2014-11-02,herbs,2014,11,2,6
20853,8064,2849,2014-11-02,newspapers,2014,11,2,6
20854,8065,2849,2014-08-28,bottled water,2014,8,28,3
20855,8065,2849,2014-08-28,napkins,2014,8,28,3
20856,8066,2849,2014-06-30,sausage,2014,6,30,0
20857,8066,2849,2014-06-30,brown bread,2014,6,30,0
20858,8067,2849,2014-05-28,pip fruit,2014,5,28,2
20859,8067,2849,2014-05-28,sauces,2014,5,28,2
20860,8068,2848,2015-11-15,chicken,2015,11,15,6
20861,8068,2848,2015-11-15,pasta,2015,11,15,6
20862,8069,2848,2014-07-14,butter,2014,7,14,0
20863,8069,2848,2014-07-14,bottled water,2014,7,14,0
20864,8070,2847,2015-11-23,canned beer,2015,11,23,0
20865,8070,2847,2015-11-23,white bread,2015,11,23,0
20866,8071,2847,2015-05-18,whipped/sour cream,2015,5,18,0
20867,8071,2847,2015-05-18,chicken,2015,5,18,0
20868,8072,2847,2014-06-13,ham,2014,6,13,4
20869,8072,2847,2014-06-13,yogurt,2014,6,13,4
20870,8073,2847,2014-05-01,rolls/buns,2014,5,1,3
20871,8073,2847,2014-05-01,processed cheese,2014,5,1,3
20872,8074,2847,2014-04-28,hamburger meat,2014,4,28,0
20873,8074,2847,2014-04-28,spices,2014,4,28,0
20874,8074,2847,2014-04-28,chocolate,2014,4,28,0
20875,8075,2847,2014-04-01,soups,2014,4,1,1
20876,8075,2847,2014-04-01,margarine,2014,4,1,1
20877,8076,2846,2015-09-23,other vegetables,2015,9,23,2
20878,8076,2846,2015-09-23,liquor,2015,9,23,2
20879,8077,2846,2015-08-15,whipped/sour cream,2015,8,15,5
20880,8077,2846,2015-08-15,instant coffee,2015,8,15,5
20881,8078,2846,2014-10-26,canned fish,2014,10,26,6
20882,8078,2846,2014-10-26,shopping bags,2014,10,26,6
20883,8079,2845,2015-01-10,other vegetables,2015,1,10,5
20884,8079,2845,2015-01-10,processed cheese,2015,1,10,5
20885,8080,2845,2014-11-26,sliced cheese,2014,11,26,2
20886,8080,2845,2014-11-26,frozen chicken,2014,11,26,2
20887,8081,2844,2015-05-21,tropical fruit,2015,5,21,3
20888,8081,2844,2015-05-21,whipped/sour cream,2015,5,21,3
20889,8082,2843,2015-12-14,whole milk,2015,12,14,0
20890,8082,2843,2015-12-14,pasta,2015,12,14,0
20891,8083,2843,2015-12-10,pip fruit,2015,12,10,3
20892,8083,2843,2015-12-10,onions,2015,12,10,3
20893,8083,2843,2015-12-10,domestic eggs,2015,12,10,3
20894,8084,2843,2014-06-06,rum,2014,6,6,4
20895,8084,2843,2014-06-06,rolls/buns,2014,6,6,4
20896,8085,2843,2014-04-14,rolls/buns,2014,4,14,0
20897,8085,2843,2014-04-14,canned vegetables,2014,4,14,0
20898,8086,2842,2015-07-29,sausage,2015,7,29,2
20899,8086,2842,2015-07-29,whole milk,2015,7,29,2
20900,8087,2842,2014-05-15,beef,2014,5,15,3
20901,8087,2842,2014-05-15,soda,2014,5,15,3
20902,8088,2841,2015-12-20,finished products,2015,12,20,6
20903,8088,2841,2015-12-20,domestic eggs,2015,12,20,6
20904,8089,2840,2015-12-02,beverages,2015,12,2,2
20905,8089,2840,2015-12-02,curd,2015,12,2,2
20906,8090,2840,2015-07-08,pork,2015,7,8,2
20907,8090,2840,2015-07-08,rolls/buns,2015,7,8,2
20908,8091,2840,2015-05-27,other vegetables,2015,5,27,2
20909,8091,2840,2015-05-27,frozen meals,2015,5,27,2
20910,8091,2840,2015-05-27,rolls/buns,2015,5,27,2
20911,8091,2840,2015-05-27,canned beer,2015,5,27,2
20912,8091,2840,2015-05-27,white bread,2015,5,27,2
20913,8092,2840,2015-03-24,frankfurter,2015,3,24,1
20914,8092,2840,2015-03-24,butter,2015,3,24,1
20915,8093,2840,2015-01-27,photo/film,2015,1,27,1
20916,8093,2840,2015-01-27,cat food,2015,1,27,1
20917,8094,2840,2014-07-22,butter,2014,7,22,1
20918,8094,2840,2014-07-22,yogurt,2014,7,22,1
20919,8095,2839,2015-10-31,beef,2015,10,31,5
20920,8095,2839,2015-10-31,whole milk,2015,10,31,5
20921,8095,2839,2015-10-31,candy,2015,10,31,5
20922,8096,2839,2014-06-29,beef,2014,6,29,6
20923,8096,2839,2014-06-29,red/blush wine,2014,6,29,6
20924,8097,2839,2014-06-07,soda,2014,6,7,5
20925,8097,2839,2014-06-07,napkins,2014,6,7,5
20926,8097,2839,2014-06-07,specialty chocolate,2014,6,7,5
20927,8098,2838,2015-10-11,rolls/buns,2015,10,11,6
20928,8098,2838,2015-10-11,bottled water,2015,10,11,6
20929,8098,2838,2015-10-11,vinegar,2015,10,11,6
20930,8099,2838,2014-04-28,liver loaf,2014,4,28,0
20931,8099,2838,2014-04-28,waffles,2014,4,28,0
20932,8100,2838,2014-04-19,pastry,2014,4,19,5
20933,8100,2838,2014-04-19,berries,2014,4,19,5
20934,8101,2837,2015-09-19,rolls/buns,2015,9,19,5
20935,8101,2837,2015-09-19,citrus fruit,2015,9,19,5
20936,8102,2837,2015-04-22,whole milk,2015,4,22,2
20937,8102,2837,2015-04-22,yogurt,2015,4,22,2
20938,8103,2837,2014-10-13,dessert,2014,10,13,0
20939,8103,2837,2014-10-13,soda,2014,10,13,0
20940,8104,2837,2014-06-26,frozen dessert,2014,6,26,3
20941,8104,2837,2014-06-26,bottled water,2014,6,26,3
20942,8105,2837,2014-05-11,brandy,2014,5,11,6
20943,8105,2837,2014-05-11,soap,2014,5,11,6
20944,8105,2837,2014-05-11,chewing gum,2014,5,11,6
20945,8106,2836,2015-12-29,UHT-milk,2015,12,29,1
20946,8106,2836,2015-12-29,berries,2015,12,29,1
20947,8106,2836,2015-12-29,shopping bags,2015,12,29,1
20948,8107,2836,2015-08-14,UHT-milk,2015,8,14,4
20949,8107,2836,2015-08-14,butter milk,2015,8,14,4
20950,8107,2836,2015-08-14,napkins,2015,8,14,4
20951,8108,2836,2014-10-20,tropical fruit,2014,10,20,0
20952,8108,2836,2014-10-20,butter,2014,10,20,0
20953,8109,2836,2014-06-11,meat,2014,6,11,2
20954,8109,2836,2014-06-11,root vegetables,2014,6,11,2
20955,8110,2836,2014-04-10,whole milk,2014,4,10,3
20956,8110,2836,2014-04-10,shopping bags,2014,4,10,3
20957,8111,2835,2015-09-10,citrus fruit,2015,9,10,3
20958,8111,2835,2015-09-10,ham,2015,9,10,3
20959,8111,2835,2015-09-10,onions,2015,9,10,3
20960,8111,2835,2015-09-10,yogurt,2015,9,10,3
20961,8111,2835,2015-09-10,pasta,2015,9,10,3
20962,8111,2835,2015-09-10,newspapers,2015,9,10,3
20963,8112,2835,2014-11-21,rolls/buns,2014,11,21,4
20964,8112,2835,2014-11-21,shopping bags,2014,11,21,4
20965,8113,2835,2014-11-08,root vegetables,2014,11,8,5
20966,8113,2835,2014-11-08,rolls/buns,2014,11,8,5
20967,8114,2835,2014-10-05,rolls/buns,2014,10,5,6
20968,8114,2835,2014-10-05,whole milk,2014,10,5,6
20969,8115,2835,2014-07-23,whole milk,2014,7,23,2
20970,8115,2835,2014-07-23,cream cheese ,2014,7,23,2
20971,8116,2835,2014-07-18,brandy,2014,7,18,4
20972,8116,2835,2014-07-18,specialty bar,2014,7,18,4
20973,8116,2835,2014-07-18,chocolate,2014,7,18,4
20974,8117,2835,2014-01-28,domestic eggs,2014,1,28,1
20975,8117,2835,2014-01-28,bottled water,2014,1,28,1
20976,8118,2834,2015-12-26,beef,2015,12,26,5
20977,8118,2834,2015-12-26,cream cheese ,2015,12,26,5
20978,8119,2834,2015-02-12,newspapers,2015,2,12,3
20979,8119,2834,2015-02-12,yogurt,2015,2,12,3
20980,8119,2834,2015-02-12,napkins,2015,2,12,3
20981,8120,2834,2014-07-02,other vegetables,2014,7,2,2
20982,8120,2834,2014-07-02,soda,2014,7,2,2
20983,8120,2834,2014-07-02,yogurt,2014,7,2,2
20984,8121,2834,2014-01-08,sliced cheese,2014,1,8,2
20985,8121,2834,2014-01-08,shopping bags,2014,1,8,2
20986,8122,2833,2015-08-14,citrus fruit,2015,8,14,4
20987,8122,2833,2015-08-14,beef,2015,8,14,4
20988,8122,2833,2015-08-14,whipped/sour cream,2015,8,14,4
20989,8122,2833,2015-08-14,other vegetables,2015,8,14,4
20990,8123,2832,2015-02-11,other vegetables,2015,2,11,2
20991,8123,2832,2015-02-11,frozen vegetables,2015,2,11,2
20992,8124,2832,2014-07-29,sausage,2014,7,29,1
20993,8124,2832,2014-07-29,meat spreads,2014,7,29,1
20994,8124,2832,2014-07-29,domestic eggs,2014,7,29,1
20995,8125,2832,2014-07-07,whole milk,2014,7,7,0
20996,8125,2832,2014-07-07,newspapers,2014,7,7,0
20997,8126,2832,2014-05-30,specialty chocolate,2014,5,30,4
20998,8126,2832,2014-05-30,bottled water,2014,5,30,4
20999,8127,2832,2014-04-08,curd,2014,4,8,1
21000,8127,2832,2014-04-08,newspapers,2014,4,8,1
21001,8128,2831,2015-06-01,frankfurter,2015,6,1,0
21002,8128,2831,2015-06-01,frozen dessert,2015,6,1,0
21003,8129,2831,2014-05-30,soda,2014,5,30,4
21004,8129,2831,2014-05-30,sliced cheese,2014,5,30,4
21005,8129,2831,2014-05-30,butter,2014,5,30,4
21006,8130,2831,2014-05-25,fruit/vegetable juice,2014,5,25,6
21007,8130,2831,2014-05-25,margarine,2014,5,25,6
21008,8131,2831,2014-05-18,pip fruit,2014,5,18,6
21009,8131,2831,2014-05-18,soda,2014,5,18,6
21010,8132,2830,2015-06-22,citrus fruit,2015,6,22,0
21011,8132,2830,2015-06-22,sausage,2015,6,22,0
21012,8132,2830,2015-06-22,rolls/buns,2015,6,22,0
21013,8132,2830,2015-06-22,frozen potato products,2015,6,22,0
21014,8133,2830,2015-05-28,canned beer,2015,5,28,3
21015,8133,2830,2015-05-28,salty snack,2015,5,28,3
21016,8133,2830,2015-05-28,soda,2015,5,28,3
21017,8134,2830,2014-09-21,sausage,2014,9,21,6
21018,8134,2830,2014-09-21,bottled beer,2014,9,21,6
21019,8135,2830,2014-07-19,hamburger meat,2014,7,19,5
21020,8135,2830,2014-07-19,rolls/buns,2014,7,19,5
21021,8136,2829,2015-12-19,beef,2015,12,19,5
21022,8136,2829,2015-12-19,frankfurter,2015,12,19,5
21023,8136,2829,2015-12-19,chewing gum,2015,12,19,5
21024,8136,2829,2015-12-19,margarine,2015,12,19,5
21025,8136,2829,2015-12-19,chewing gum,2015,12,19,5
21026,8136,2829,2015-12-19,detergent,2015,12,19,5
21027,8137,2829,2015-10-29,pip fruit,2015,10,29,3
21028,8137,2829,2015-10-29,candles,2015,10,29,3
21029,8138,2829,2014-07-07,pork,2014,7,7,0
21030,8138,2829,2014-07-07,soda,2014,7,7,0
21031,8139,2828,2014-01-02,meat,2014,1,2,3
21032,8139,2828,2014-01-02,curd,2014,1,2,3
21033,8140,2827,2015-10-31,bottled beer,2015,10,31,5
21034,8140,2827,2015-10-31,beef,2015,10,31,5
21035,8140,2827,2015-10-31,domestic eggs,2015,10,31,5
21036,8140,2827,2015-10-31,whipped/sour cream,2015,10,31,5
21037,8140,2827,2015-10-31,shopping bags,2015,10,31,5
21038,8140,2827,2015-10-31,newspapers,2015,10,31,5
21039,8141,2827,2014-10-16,citrus fruit,2014,10,16,3
21040,8141,2827,2014-10-16,whole milk,2014,10,16,3
21041,8142,2826,2014-04-09,frankfurter,2014,4,9,2
21042,8142,2826,2014-04-09,other vegetables,2014,4,9,2
21043,8143,2825,2015-12-29,sausage,2015,12,29,1
21044,8143,2825,2015-12-29,root vegetables,2015,12,29,1
21045,8144,2825,2015-12-25,soda,2015,12,25,4
21046,8144,2825,2015-12-25,whisky,2015,12,25,4
21047,8145,2825,2015-08-14,frankfurter,2015,8,14,4
21048,8145,2825,2015-08-14,whole milk,2015,8,14,4
21049,8146,2825,2014-06-05,photo/film,2014,6,5,3
21050,8146,2825,2014-06-05,frozen potato products,2014,6,5,3
21051,8147,2825,2014-04-21,mustard,2014,4,21,0
21052,8147,2825,2014-04-21,curd cheese,2014,4,21,0
21053,8148,2824,2015-07-12,pork,2015,7,12,6
21054,8148,2824,2015-07-12,tropical fruit,2015,7,12,6
21055,8148,2824,2015-07-12,whole milk,2015,7,12,6
21056,8148,2824,2015-07-12,chewing gum,2015,7,12,6
21057,8149,2824,2014-09-17,sausage,2014,9,17,2
21058,8149,2824,2014-09-17,whole milk,2014,9,17,2
21059,8150,2824,2014-05-09,pip fruit,2014,5,9,4
21060,8150,2824,2014-05-09,frozen fish,2014,5,9,4
21061,8150,2824,2014-05-09,cling film/bags,2014,5,9,4
21062,8151,2823,2014-10-17,yogurt,2014,10,17,4
21063,8151,2823,2014-10-17,frozen vegetables,2014,10,17,4
21064,8151,2823,2014-10-17,waffles,2014,10,17,4
21065,8152,2823,2014-07-08,pastry,2014,7,8,1
21066,8152,2823,2014-07-08,napkins,2014,7,8,1
21067,8153,2822,2015-12-18,salty snack,2015,12,18,4
21068,8153,2822,2015-12-18,shopping bags,2015,12,18,4
21069,8154,2822,2014-06-16,shopping bags,2014,6,16,0
21070,8154,2822,2014-06-16,salty snack,2014,6,16,0
21071,8155,2820,2014-11-24,tropical fruit,2014,11,24,0
21072,8155,2820,2014-11-24,soda,2014,11,24,0
21073,8156,2818,2015-11-22,whole milk,2015,11,22,6
21074,8156,2818,2015-11-22,whole milk,2015,11,22,6
21075,8157,2818,2015-11-11,bottled water,2015,11,11,2
21076,8157,2818,2015-11-11,photo/film,2015,11,11,2
21077,8158,2818,2015-07-11,tropical fruit,2015,7,11,5
21078,8158,2818,2015-07-11,root vegetables,2015,7,11,5
21079,8159,2817,2015-12-22,pork,2015,12,22,1
21080,8159,2817,2015-12-22,male cosmetics,2015,12,22,1
21081,8159,2817,2015-12-22,pastry,2015,12,22,1
21082,8159,2817,2015-12-22,chewing gum,2015,12,22,1
21083,8159,2817,2015-12-22,brandy,2015,12,22,1
21084,8160,2817,2014-09-25,baking powder,2014,9,25,3
